person,year,labinc,hours,pp,group,cumul_hours,occswitch,jdum2,jdum3,jdum4,jdum5,jdum6,jdum7,jdum8,jdum9
6104,1993,30188.75,4080,1,2,16216,0,0,0,0,0,0,1,0,0
6104,1994,22068.75,2608,1,2,18824,0,0,0,0,0,0,1,0,0
6104,1996,25024.98,2704,1,2,21528,1,0,0,0,1,0,0,0,0
6104,1998,41740.11,2600,0,2,24128,1,0,0,0,0,0,0,0,1
6104,2000,41793.51,2106,1,2,26234,0,0,0,0,0,0,0,0,1
6104,2002,45799.51,2600,1,2,28834,1,0,0,0,1,0,0,0,0
6104,2004,54256.95,2704,1,2,31538,1,0,0,0,0,0,0,0,1
6104,2006,43278.06,1155,1,2,32693,0,0,0,0,0,0,0,0,1
6104,2008,35458.86,1820,1,2,34513,1,0,0,0,0,1,0,0,0
6104,2012,11397.9,2080,0,2,36593,0,1,0,0,0,0,0,0,0
6105,1985,16213.83,1775,0,2,1775,0,0,0,0,0,0,1,0,0
6105,1986,23856.91,2020,0,2,3795,1,0,0,0,0,1,0,0,0
6105,1990,28040.2,2000,0,2,5795,0,0,0,0,0,0,0,0,0
6105,1991,8007.667,2000,1,2,7795,1,0,0,0,0,1,0,0,0
6105,1993,,900,0,2,8695,0,0,0,0,0,1,0,0,0
6105,1994,14712.5,1285,0,2,9980,1,1,0,0,0,0,0,0,0
6105,1996,18073.59,2080,1,2,12060,0,1,0,0,0,0,0,0,0
6105,2002,20368.81,2080,1,2,14140,0,0,0,0,1,0,0,0,0
6105,2004,12698.43,2340,1,2,16480,1,0,0,0,0,1,0,0,0
6105,2006,12983.42,1500,0,2,17980,1,0,0,0,0,0,0,0,0
6105,2008,24314.64,2600,0,2,20580,0,0,0,0,0,0,0,0,0
6105,2010,12000,1560,1,2,22140,0,0,0,0,0,0,0,0,0
6105,2012,7598.6,1872,1,2,24012,0,0,0,0,0,0,0,0,0
6106,1987,36468.52,2080,1,1,2080,0,1,0,0,0,0,0,0,0
6106,1988,47938.92,2000,1,1,4080,0,1,0,0,0,0,0,0,0
6108,1989,49266.01,2080,1,1,2080,0,0,0,0,1,0,0,0,0
6108,1990,61421.39,2080,1,1,4160,0,0,0,0,1,0,0,0,0
6108,1991,50448.3,2080,0,1,6240,0,0,0,0,1,0,0,0,0
6108,1992,49736.52,2674,0,1,8914,0,0,0,0,1,0,0,0,0
6108,1993,51320.88,3318,0,1,12232,0,0,0,0,1,0,0,0,0
6108,1994,,2080,0,1,14312,0,0,0,0,1,0,0,0,0
6108,1996,63952.72,2080,1,1,16392,0,0,0,0,1,0,0,0,0
6108,1998,50168.39,2080,1,1,18472,0,0,0,0,1,0,0,0,0
6108,2002,58196.6,2080,0,1,20552,0,0,0,0,1,0,0,0,0
6108,2004,50793.74,3120,0,1,23672,1,0,0,0,0,0,1,0,0
6108,2006,51933.68,2288,1,1,25960,1,0,0,0,1,0,0,0,0
6108,2008,49642.39,3120,1,1,29080,0,0,0,0,1,0,0,0,0
6108,2010,80000,3848,1,1,32928,0,0,0,0,1,0,0,0,0
6109,1984,35670.02,2000,0,3,2000,0,0,0,0,1,0,0,0,0
6109,1985,52694.95,2080,0,3,4080,1,1,0,0,0,0,0,0,0
6109,1986,55666.12,2536,0,3,6616,1,0,1,0,0,0,0,0,0
6109,1987,59501.27,2135,0,3,8751,1,1,0,0,0,0,0,0,0
6109,1988,55314.14,2136,0,3,10887,1,0,0,1,0,0,0,0,0
6109,1989,79177.52,2358,0,3,13245,1,0,0,0,1,0,0,0,0
6109,1990,58417.09,2414,0,3,15659,0,0,0,0,1,0,0,0,0
6109,1991,65662.88,2545,0,3,18204,1,1,0,0,0,0,0,0,0
6109,1993,64151.1,2165,0,3,20369,0,1,0,0,0,0,0,0,0
6109,1994,66206.24,2340,0,3,22709,0,1,0,0,0,0,0,0,0
6109,1996,59086.75,2960,0,3,25669,0,1,0,0,0,0,0,0,0
6109,1998,112377.2,2719,1,3,28388,1,0,0,0,1,0,0,0,0
6109,2002,103056.5,2600,1,3,30988,0,0,0,0,1,0,0,0,0
6109,2004,92352.25,2912,0,3,33900,1,1,0,0,0,0,0,0,0
6109,2006,54097.58,3120,1,3,37020,0,1,0,0,0,0,0,0,0
6109,2008,96245.46,2600,1,3,39620,0,1,0,0,0,0,0,0,0
6109,2010,25000,2080,1,3,41700,0,1,0,0,0,0,0,0,0
6109,2012,326578.3,4680,1,3,46380,1,0,0,0,0,0,0,1,0
6110,1984,29375.31,2015,0,2,2015,0,0,0,0,0,0,0,1,0
6110,1985,39521.21,2391,0,2,4406,0,0,0,0,0,0,0,1,0
6110,1986,43737.67,2901,0,2,7307,1,1,0,0,0,0,0,0,0
6110,1987,46065.5,2631,0,2,9938,1,0,0,0,1,0,0,0,0
6110,1988,105325.5,2755,1,2,12693,1,0,0,0,0,0,0,1,0
6110,1989,110560,2900,1,2,15593,0,0,0,0,0,0,0,1,0
6110,1990,75107.69,3045,1,2,18638,0,0,0,0,0,0,0,1,0
6110,1991,62459.8,2690,1,2,21328,0,0,0,0,0,0,0,1,0
6110,1992,52845.06,2424,0,2,23752,0,0,0,0,0,0,0,1,0
6110,1993,51320.88,2796,1,2,26548,0,0,0,0,0,0,0,1,0
6110,1994,36781.25,3492,0,2,30040,0,0,0,0,0,0,0,1,0
6110,1996,37537.46,2444,1,2,32484,0,0,0,0,0,0,0,1,0
6110,1998,46823.84,2600,1,2,35084,0,0,0,0,0,0,0,1,0
6110,2000,69655.85,2600,1,2,37684,0,0,0,0,0,0,0,1,0
6110,2002,58196.6,2600,1,2,40284,1,0,0,0,1,0,0,0,0
6111,1986,6958.265,1280,0,1,1280,0,0,0,0,0,0,0,0,0
6112,1985,8106.915,1025,0,1,1025,0,0,0,0,0,1,0,0,0
6112,1987,28790.94,2104,0,1,3129,0,0,0,0,0,1,0,0,0
6112,1988,31344.68,2032,0,1,5161,1,0,0,0,1,0,0,0,0
6112,1989,,1264,1,1,6425,1,0,0,0,0,1,0,0,0
6112,1991,35233.73,1510,1,1,7935,0,0,0,0,0,0,0,0,1
6112,1992,24868.26,2468,1,1,10403,0,0,0,0,0,0,0,0,1
6112,1993,,2596,1,1,12999,0,0,0,0,0,0,0,0,1
6112,1994,27218.12,1638,1,1,14637,0,0,0,0,0,0,0,0,1
6114,1988,7375.219,1480,0,2,1480,0,0,0,0,0,0,0,1,0
6114,1989,7917.751,2749,0,2,4229,0,0,0,0,0,0,0,1,0
6114,1998,16793.7,2080,1,2,6309,0,0,0,0,0,1,0,0,0
6114,2002,11518.08,1300,1,2,7609,0,0,0,0,1,0,0,0,0
6115,2000,7598.82,1000,0,2,1000,0,0,0,0,1,0,0,0,0
6116,2002,53953.1,2132,1,1,2132,0,0,0,0,1,0,0,0,0
6117,1990,13352.48,2040,0,2,2040,0,0,0,0,0,0,0,0,1
6117,2000,17730.58,880,0,2,2920,0,0,0,0,0,0,0,1,0
6117,2004,5772.016,1872,0,2,4792,0,0,0,0,0,0,1,0,0
6117,2008,,2456,0,2,7248,0,0,0,0,0,1,0,0,0
6118,1986,25646.18,2080,1,3,2080,0,1,0,0,0,0,0,0,0
6118,1987,29942.57,2080,1,3,4160,0,1,0,0,0,0,0,0,0
6118,1989,35893.81,1408,1,3,5568,0,1,0,0,0,0,0,0,0
6118,1990,42021.91,1184,1,3,6752,0,1,0,0,0,0,0,0,0
6118,1991,42440.64,2080,1,3,8832,0,1,0,0,0,0,0,0,0
6118,1992,45073.73,2080,0,3,10912,0,1,0,0,0,0,0,0,0
6118,1993,45838.6,2080,0,3,12992,0,1,0,0,0,0,0,0,0
6118,1998,53858.11,2080,1,3,15072,0,1,0,0,0,0,0,0,0
6118,2000,55724.68,2080,1,3,17152,0,1,0,0,0,0,0,0,0
6118,2002,58196.6,2080,1,3,19232,1,0,0,0,1,0,0,0,0
6118,2004,65944.13,2080,1,3,21312,1,1,0,0,0,0,0,0,0
6118,2006,63510.56,2080,1,3,23392,0,1,0,0,0,0,0,0,0
6118,2008,67878.38,2080,1,3,25472,0,1,0,0,0,0,0,0,0
6118,2010,76200,2080,1,3,27552,0,1,0,0,0,0,0,0,0
6118,2012,83584.59,2080,1,3,29632,0,1,0,0,0,0,0,0,0
6119,2002,9699.434,1184,0,1,1184,0,0,0,0,1,0,0,0,0
6119,2006,12983.42,2080,0,1,3264,0,0,0,0,0,0,0,1,0
6120,1989,26392.51,1840,0,2,1840,0,1,0,0,0,0,0,0,0
6120,1990,28374.01,1720,0,2,3560,0,1,0,0,0,0,0,0,0
6120,1998,17391.71,2080,0,2,5640,0,0,0,0,0,0,0,1,0
6120,2000,29762.04,2288,1,2,7928,0,0,0,0,0,0,0,1,0
6120,2002,21823.73,1386,0,2,9314,1,0,0,0,1,0,0,0,0
6120,2004,34632.09,2392,1,2,11706,1,1,0,0,0,0,0,0,0
6120,2006,43278.06,2080,1,2,13786,0,1,0,0,0,0,0,0,0
6120,2010,17000,1290,0,2,15076,0,0,0,0,0,0,0,1,0
6120,2012,31344.22,2496,0,2,17572,0,0,0,0,0,0,0,1,0
6121,1984,18884.13,2640,0,2,2640,0,0,0,0,0,0,1,0,0
6121,1986,31809.21,1900,0,2,4540,0,0,0,0,0,0,0,0,1
6121,1991,11402.92,1210,1,2,5750,0,0,0,0,0,1,0,0,0
6121,2012,14247.37,920,0,2,6670,0,0,0,0,0,1,0,0,0
6122,1987,35508.82,2262,1,2,2262,0,0,0,0,1,0,0,0,0
6122,1988,46095.12,3104,1,2,5366,1,0,0,0,0,1,0,0,0
6122,1993,30188.75,2132,1,2,7498,0,0,0,0,1,0,0,0,0
6122,2002,145491.5,1664,0,2,9162,0,0,0,0,1,0,0,0,0
6123,1985,48641.49,2675,0,3,2675,0,1,0,0,0,0,0,0,0
6123,2008,151966.5,2080,0,3,4755,0,1,0,0,0,0,0,0,0
6123,2010,150000,3430,0,3,8185,0,1,0,0,0,0,0,0,0
6124,1987,46065.5,3100,0,3,3100,0,0,0,0,0,0,0,0,1
6124,1988,49782.73,3004,1,3,6104,1,0,0,0,1,0,0,0,0
6124,1989,47506.51,2600,1,3,8704,0,0,0,0,1,0,0,0,0
6124,1990,45899.14,2927,1,3,11631,0,0,0,0,1,0,0,0,0
6124,1991,56053.67,2615,0,3,14246,0,0,0,0,1,0,0,0,0
6124,1992,57507.86,2361,0,3,16607,0,0,0,0,1,0,0,0,0
6124,1993,67924.69,2536,0,3,19143,0,0,0,0,1,0,0,0,0
6124,1994,73562.49,2844,0,3,21987,0,0,0,0,1,0,0,0,0
6124,1996,70904.1,3016,0,3,25003,0,0,0,0,1,0,0,0,0
6124,1998,74650.57,2704,1,3,27707,0,0,0,0,1,0,0,0,0
6124,2000,79787.61,2808,0,3,30515,0,0,0,0,1,0,0,0,0
6124,2002,95175.7,3120,1,3,33635,0,0,0,0,1,0,0,0,0
6124,2004,75036.2,2756,0,3,36391,0,0,0,0,1,0,0,0,0
6124,2006,86556.13,2912,1,3,39303,0,0,0,0,1,0,0,0,0
6124,2008,75274.08,2392,0,3,41695,0,0,0,0,1,0,0,0,0
6124,2010,72000,3120,0,3,44815,0,0,0,0,1,0,0,0,0
6124,2012,80735.13,3276,0,3,48091,0,0,0,0,1,0,0,0,0
6124,2014,87519.68,3696,1,3,51787,0,0,0,0,1,0,0,0,0
6125,1990,60086.15,2250,0,2,2250,0,0,0,0,1,0,0,0,0
6125,1992,85484.65,2510,0,2,4760,0,0,0,0,0,0,0,0,0
6125,1993,78490.75,2899,0,2,7659,1,1,0,0,0,0,0,0,0
6125,2000,273810.8,4160,1,2,11819,0,1,0,0,0,0,0,0,0
6125,2002,286133.3,4420,1,2,16239,1,0,0,0,1,0,0,0,0
6125,2004,306993.9,3640,1,2,19879,1,0,0,0,0,0,0,1,0
6125,2006,302747.4,2600,1,2,22479,1,1,0,0,0,0,0,0,0
6125,2008,15703.21,600,1,2,23079,0,1,0,0,0,0,0,0,0
6126,1987,24952.14,1920,0,2,1920,0,0,0,0,1,0,0,0,0
6126,2000,18997.05,1920,0,2,3840,0,0,0,0,0,0,0,0,1
6126,2002,,1560,1,2,5400,1,0,0,0,1,0,0,0,0
6127,2004,10389.63,1960,0,1,1960,0,0,0,0,0,0,0,0,0
6128,1985,14795.12,2640,0,2,2640,0,0,0,0,0,0,1,0,0
6128,1987,47984.89,3272,0,2,5912,0,0,0,0,0,0,0,1,0
6128,1988,64533.16,2899,1,2,8811,0,0,0,0,0,0,0,1,0
6128,1990,61755.21,684,1,2,9495,0,0,0,0,0,1,0,0,0
6128,1991,57655.2,3250,1,2,12745,0,0,0,0,0,1,0,0,0
6128,1992,57507.86,3460,1,2,16205,0,0,0,0,0,1,0,0,0
6128,1993,54339.75,2926,0,2,19131,0,0,0,0,0,1,0,0,0
6128,1994,41194.99,2080,1,2,21211,0,0,0,0,0,1,0,0,0
6128,1996,45879.13,3536,1,2,24747,0,0,0,0,0,1,0,0,0
6128,2000,35461.16,1952,1,2,26699,0,0,0,0,0,1,0,0,0
6128,2002,60621.46,2340,1,2,29039,1,0,0,0,1,0,0,0,0
6128,2004,48484.93,3120,1,2,32159,1,0,1,0,0,0,0,0,0
6128,2006,45441.96,2080,1,2,34239,0,0,1,0,0,0,0,0,0
6128,2008,76996.37,2080,1,2,36319,0,0,1,0,0,0,0,0,0
6128,2010,62000,2080,1,2,38399,0,0,1,0,0,0,0,0,0
6128,2012,37993,2080,1,2,40479,0,0,1,0,0,0,0,0,0
6129,1987,13435.77,2080,1,3,2080,0,0,0,0,0,0,1,0,0
6129,1988,12906.63,1525,1,3,3605,0,0,0,0,0,0,1,0,0
6129,1989,14076,1505,1,3,5110,0,0,0,0,0,0,1,0,0
6129,1990,16690.6,1918,1,3,7028,0,0,0,0,0,0,1,0,0
6129,1991,16015.33,1882,1,3,8910,0,0,0,0,0,0,1,0,0
6129,1992,15542.66,2000,1,3,10910,0,0,0,0,0,0,1,0,0
6129,1993,16603.81,2080,1,3,12990,0,0,0,0,0,0,1,0,0
6129,1994,13976.87,2080,1,3,15070,0,0,0,0,0,0,1,0,0
6129,1996,13902.76,2080,1,3,17150,0,0,0,0,0,0,1,0,0
6129,1998,9364.768,1040,1,3,18190,0,0,0,0,0,0,1,0,0
6129,2000,10131.76,1040,1,3,19230,0,0,0,0,0,0,1,0,0
6130,1994,79447.49,2160,1,3,2160,0,1,0,0,0,0,0,0,0
6130,1996,87587.42,2340,1,3,4500,0,1,0,0,0,0,0,0,0
6130,1998,93647.67,2080,1,3,6580,0,1,0,0,0,0,0,0,0
6130,2000,113982.3,2444,1,3,9024,0,1,0,0,0,0,0,0,0
6130,2002,116393.2,2656,1,3,11680,1,0,0,0,1,0,0,0,0
6130,2004,113131.5,2628,1,3,14308,1,1,0,0,0,0,0,0,0
6130,2008,133730.5,2620,1,3,16928,0,1,0,0,0,0,0,0,0
6130,2010,111000,2704,0,3,19632,0,1,0,0,0,0,0,0,0
6130,2012,103530.9,2987,1,3,22619,0,1,0,0,0,0,0,0,0
6130,2014,100417.3,2412,1,3,25031,0,1,0,0,0,0,0,0,0
6132,2002,36372.88,2340,0,3,2340,0,0,0,0,1,0,0,0,0
6133,1985,14187.1,2080,0,2,2080,0,0,0,0,0,0,1,0,0
6133,1986,13916.53,2640,0,2,4720,0,0,0,0,0,0,1,0,0
6133,1987,19193.96,2080,0,2,6800,0,0,0,0,0,0,1,0,0
6133,1988,22125.66,2080,0,2,8880,0,0,0,0,0,0,1,0,0
6133,1989,26392.51,2080,0,2,10960,1,0,0,1,0,0,0,0,0
6133,1990,26704.96,2680,0,2,13640,1,0,0,0,0,0,1,0,0
6133,1991,40038.34,3296,0,2,16936,0,0,0,0,0,0,1,0,0
6133,1992,35748.13,2860,0,2,19796,0,0,0,0,0,0,1,0,0
6133,1993,34717.06,2440,0,2,22236,0,0,0,0,0,0,1,0,0
6133,1994,35310,2080,0,2,24316,0,0,0,0,0,0,1,0,0
6133,1998,36121.25,2080,0,2,26396,0,0,0,0,0,0,1,0,0
6133,2000,34194.69,2080,0,2,28476,0,0,0,0,0,0,1,0,0
6134,1985,24320.74,2080,0,1,2080,0,0,0,0,0,0,0,1,0
6134,1986,27833.06,2352,0,1,4432,0,0,0,0,0,0,0,1,0
6134,1987,19193.96,2104,0,1,6536,0,0,0,0,0,0,0,1,0
6134,1988,11062.83,1536,0,1,8072,0,0,0,0,0,0,0,1,0
6134,1989,18474.75,1355,0,1,9427,0,0,0,0,0,0,0,1,0
6134,1990,25035.89,1748,0,1,11175,0,0,0,0,0,0,0,1,0
6134,1993,15094.38,1176,0,1,12351,0,0,0,0,0,0,0,1,0
6134,1994,11770,1500,0,1,13851,0,0,0,0,0,0,0,1,0
6134,1996,16683.32,1820,0,1,15671,0,0,0,0,0,0,0,1,0
6134,1998,24080.83,1820,0,1,17491,1,0,0,0,0,0,1,0,0
6134,2000,18997.05,1716,0,1,19207,0,0,0,0,0,0,1,0,0
6134,2004,21933.66,2080,0,1,21287,0,0,0,0,0,0,1,0,0
6134,2006,23802.93,2080,0,1,23367,0,0,0,0,0,0,1,0,0
6134,2008,31609.04,2080,0,1,25447,0,0,0,0,0,0,1,0,0
6134,2010,32000,2080,0,1,27527,0,0,0,0,0,0,1,0,0
6134,2012,29444.57,1820,0,1,29347,0,0,0,0,0,0,1,0,0
6134,2014,,1725,0,1,31072,0,0,0,0,0,0,1,0,0
6135,1988,27657.07,2080,0,1,2080,0,0,0,0,0,0,0,0,1
6135,1989,26392.51,2080,0,1,4160,0,0,0,0,0,0,0,0,1
6135,1990,23366.84,2080,0,1,6240,0,0,0,0,0,0,0,0,1
6135,1991,30429.13,1960,0,1,8200,0,0,0,0,0,0,0,0,1
6135,1992,32639.59,2080,0,1,10280,0,0,0,0,0,0,0,0,1
6135,1993,31698.19,2080,0,1,12360,0,0,0,0,0,0,0,0,1
6135,1994,33838.75,2080,0,1,14440,0,0,0,0,0,0,0,0,1
6135,1998,46823.84,1752,0,1,16192,0,0,0,0,0,0,0,0,1
6135,2000,35461.16,2240,1,1,18432,0,0,0,0,0,0,0,0,1
6135,2004,34632.09,2080,0,1,20512,0,0,0,0,0,0,0,0,1
6135,2008,,2120,0,1,22632,0,0,0,0,0,1,0,0,0
6135,2010,30000,2080,0,1,24712,0,0,0,0,0,1,0,0,0
6135,2012,,1600,0,1,26312,0,0,0,0,0,1,0,0,0
6135,2014,27637.79,3382,0,1,29694,0,0,0,0,0,1,0,0,0
6136,1988,11984.73,1320,1,2,1320,0,0,0,0,0,1,0,0,0
6136,1989,17595,1200,1,2,2520,0,0,0,0,0,1,0,0,0
6136,1990,41726.49,2080,1,2,4600,0,0,0,0,0,1,0,0,0
6136,1991,28827.6,2040,1,2,6640,1,0,0,0,1,0,0,0,0
6136,1992,7771.332,1360,1,2,8000,1,0,0,0,0,0,0,1,0
6137,1992,19428.33,1200,0,2,1200,0,0,0,0,0,0,0,0,1
6137,1996,14458.88,2028,0,2,3228,0,0,0,0,0,0,1,0,0
6137,1998,21405.18,1710,0,2,4938,1,0,0,0,1,0,0,0,0
6137,2000,21529.99,2960,0,2,7898,1,0,0,0,0,1,0,0,0
6137,2002,10911.86,1480,0,2,9378,1,0,0,0,1,0,0,0,0
6138,1989,61582.51,2120,0,1,2120,0,0,0,0,0,0,0,0,1
6138,1990,61755.21,2080,0,1,4200,0,0,0,0,0,0,0,0,1
6138,1991,64061.34,1440,0,1,5640,0,0,0,0,0,0,0,0,1
6138,1992,35748.13,1400,0,1,7040,0,0,0,0,0,0,0,0,1
6138,1993,37735.94,2080,0,1,9120,0,0,0,0,0,0,0,0,1
6138,1994,22951.5,2080,0,1,11200,0,0,0,0,0,0,0,0,1
6138,1996,11678.32,1120,1,1,12320,0,0,0,0,0,0,0,0,1
6138,2002,54559.32,2080,1,1,14400,0,0,0,0,1,0,0,0,0
6138,2010,40000,2080,0,1,16480,0,0,0,0,0,0,0,0,1
6138,2012,37993,1600,0,1,18080,0,0,0,0,0,0,0,0,1
6138,2014,57118.11,2080,0,1,20160,0,0,0,0,0,0,0,0,1
6140,1989,21114,2160,0,1,2160,0,0,0,0,0,0,0,0,1
6140,1990,41726.49,2210,0,1,4370,0,0,0,0,0,0,0,0,1
6140,1991,22421.47,2050,1,1,6420,0,0,0,0,0,0,0,0,1
6140,1992,41965.19,2140,1,1,8560,1,0,0,0,0,1,0,0,0
6140,1993,28679.31,2278,1,1,10838,1,0,0,0,0,0,0,0,1
6140,1994,29425,2289,1,1,13127,0,0,0,0,0,0,0,0,1
6140,1996,16683.32,1008,0,1,14135,1,0,0,0,0,1,0,0,0
6140,1998,41472.54,2080,0,1,16215,0,0,0,0,0,1,0,0,0
6140,2000,39260.57,2080,0,1,18295,1,0,0,0,0,0,0,1,0
6140,2002,54559.32,3120,0,1,21415,1,0,0,0,1,0,0,0,0
6140,2004,71573,2400,0,1,23815,1,0,0,0,0,0,0,1,0
6141,1985,28374.2,2752,0,1,2752,0,0,0,0,0,0,0,0,0
6141,1986,25844.98,2352,0,1,5104,0,0,0,0,0,0,0,0,0
6141,1987,30710.33,2080,0,1,7184,1,0,0,0,0,1,0,0,0
6141,1988,38719.9,2120,0,1,9304,1,0,0,0,0,0,0,0,1
6141,1989,40468.51,2180,1,1,11484,1,0,0,0,0,1,0,0,0
6141,1990,38388.37,2493,1,1,13977,0,0,0,0,0,1,0,0,0
6141,1991,28827.6,2116,1,1,16093,1,0,0,0,0,0,0,0,0
6141,1992,21759.73,2080,1,1,18173,0,0,0,0,0,0,0,0,0
6141,1993,22641.56,2164,1,1,20337,0,0,0,0,0,0,0,0,0
6141,1994,26482.5,2392,1,1,22729,0,0,0,0,0,0,0,0,0
6141,1996,33366.64,2176,0,1,24905,0,0,0,0,0,0,0,0,0
6141,2000,78521.14,3744,0,1,28649,0,0,0,0,0,1,0,0,0
6141,2002,60621.46,2080,0,1,30729,1,0,0,0,1,0,0,0,0
6141,2004,69264.19,2080,0,1,32809,1,0,0,0,0,1,0,0,0
6141,2014,84755.9,2080,0,1,34889,0,0,0,0,0,1,0,0,0
6142,1984,48259.44,2080,0,2,2080,0,0,0,0,1,0,0,0,0
6142,1985,48641.49,2080,0,2,4160,1,0,0,0,0,0,0,1,0
6142,1986,23856.91,1864,0,2,6024,1,0,0,0,0,0,0,0,1
6142,1991,20819.94,1888,0,2,7912,0,1,0,0,0,0,0,0,0
6142,1992,29531.06,2080,0,2,9992,0,1,0,0,0,0,0,0,0
6142,1993,30188.75,2080,0,2,12072,0,1,0,0,0,0,0,0,0
6142,1994,33838.75,2080,0,2,14152,1,0,0,0,0,1,0,0,0
6142,2000,44326.45,2600,1,2,16752,0,0,0,0,0,0,0,0,1
6142,2002,50922.03,2600,1,2,19352,1,0,0,0,1,0,0,0,0
6142,2004,50793.74,2340,1,2,21692,1,0,0,0,0,0,0,0,1
6142,2008,36471.96,2310,1,2,24002,0,0,0,0,0,0,0,0,1
6142,2012,42742.12,1184,1,2,25186,0,0,0,0,0,0,0,1,0
6145,2000,16464.11,1040,0,2,1040,0,0,0,1,0,0,0,0,0
6146,1988,22125.66,1920,0,2,1920,0,1,0,0,0,0,0,0,0
6146,1989,28152.01,2080,0,2,4000,0,1,0,0,0,0,0,0,0
6146,1993,24683.83,1880,0,2,5880,0,1,0,0,0,0,0,0,0
6146,1994,22068.75,1960,0,2,7840,0,1,0,0,0,0,0,0,0
6146,1996,,1880,0,2,9720,0,1,0,0,0,0,0,0,0
6147,1988,18438.05,2496,0,2,2496,0,0,0,0,1,0,0,0,0
6147,1989,17595,2344,0,2,4840,1,0,0,0,0,0,1,0,0
6147,1994,14712.5,1640,0,2,6480,0,0,0,0,0,0,1,0,0
6147,2004,17316.05,840,0,2,7320,0,0,0,0,0,0,0,0,0
6147,2006,19475.13,2080,0,2,9400,0,0,0,0,0,0,0,0,0
6147,2008,15196.65,2080,0,2,11480,0,0,0,0,0,0,0,0,0
6148,1989,32550.76,2080,1,2,2080,0,0,1,0,0,0,0,0,0
6148,2002,26673.44,2340,1,2,4420,0,0,0,0,1,0,0,0,0
6148,2006,64917.09,2080,1,2,6500,0,0,0,0,0,1,0,0,0
6148,2008,45589.96,1600,1,2,8100,0,0,0,0,0,1,0,0,0
6148,2012,26595.1,2530,1,2,10630,0,0,1,0,0,0,0,0,0
6148,2014,44220.47,1120,0,2,11750,1,0,0,0,0,1,0,0,0
6150,1998,11371.5,2380,0,2,2380,0,0,0,0,0,0,0,0,0
6150,2000,15197.64,1560,0,2,3940,0,0,0,0,0,0,0,0,0
6151,1987,23032.75,500,0,1,500,0,0,0,0,0,0,1,0,0
6151,1988,14750.44,1000,0,1,1500,1,0,0,0,0,0,0,1,0
6151,2000,18552.52,1680,0,1,3180,0,0,0,0,0,0,0,1,0
6152,1992,41188.06,1976,1,2,1976,0,1,0,0,0,0,0,0,0
6152,2008,42550.63,2080,0,2,4056,0,1,0,0,0,0,0,0,0
6152,2014,47905.51,2080,0,2,6136,0,1,0,0,0,0,0,0,0
6153,1998,13378.24,1078,0,2,1078,0,0,0,0,0,0,0,1,0
6153,2000,15197.64,835,0,2,1913,1,0,0,0,0,1,0,0,0
6154,1984,20982.36,2080,0,2,2080,0,0,0,0,0,0,1,0,0
6154,1985,26347.47,2080,0,2,4160,0,0,0,0,0,0,1,0,0
6154,1986,26640.21,2080,0,2,6240,0,0,0,0,0,0,1,0,0
6154,1987,25911.84,2080,0,2,8320,0,0,0,0,0,0,1,0,0
6154,1988,35032.29,2080,0,2,10400,1,0,0,0,0,0,0,1,0
6154,1989,33430.51,2080,0,2,12480,1,1,0,0,0,0,0,0,0
6154,1990,30043.07,2080,0,2,14560,1,0,0,0,0,0,0,0,0
6154,1991,37636.04,2080,0,2,16640,0,0,0,0,0,0,0,0,0
6154,1992,40410.93,2080,0,2,18720,1,0,0,0,0,0,1,0,0
6154,1993,48302,2080,0,2,20800,1,0,0,0,0,0,0,0,0
6154,1994,38252.5,2080,0,2,22880,0,0,0,0,0,0,0,0,0
6154,1996,41013.16,2080,0,2,24960,1,1,0,0,0,0,0,0,0
6154,1998,37459.07,2080,0,2,27040,1,0,0,0,0,0,0,0,0
6154,2000,36727.63,2080,0,2,29120,0,0,0,0,0,0,0,0,0
6154,2002,38797.73,2080,0,2,31200,1,0,0,0,1,0,0,0,0
6154,2004,35786.5,2080,0,2,33280,1,0,0,0,0,0,0,0,0
6154,2006,41114.16,2080,0,2,35360,0,0,0,0,0,0,0,0,0
6154,2008,33432.63,2080,0,2,37440,0,0,0,0,0,0,0,0,0
6154,2012,30394.4,2080,0,2,39520,0,0,0,0,0,0,0,0,0
6155,1985,30400.93,2080,0,3,2080,0,1,0,0,0,0,0,0,0
6155,1986,19880.76,1560,1,3,3640,1,0,0,0,0,0,1,0,0
6155,1987,30710.33,2080,1,3,5720,1,0,0,0,0,0,0,0,0
6155,1988,23047.56,2080,0,3,7800,1,0,0,0,0,0,0,1,0
6155,1989,26392.51,2000,1,3,9800,1,0,0,0,0,0,1,0,0
6155,1990,26704.96,2080,1,3,11880,1,0,0,0,0,0,0,1,0
6155,1991,24023,2080,1,3,13960,1,0,0,0,0,0,1,0,0
6155,1992,32639.59,2080,1,3,16040,0,0,0,0,0,0,1,0,0
6155,1993,34717.06,2080,0,3,18120,0,0,0,0,0,0,1,0,0
6155,1994,26482.5,2080,1,3,20200,0,0,0,0,0,0,1,0,0
6155,1996,33366.64,2080,0,3,22280,0,0,0,0,0,0,1,0,0
6155,1998,32107.77,2080,1,3,24360,0,0,0,0,0,0,1,0,0
6155,2000,29128.81,2080,1,3,26440,0,0,0,0,0,0,1,0,0
6155,2002,30310.73,2080,0,3,28520,1,0,0,0,1,0,0,0,0
6156,1989,20234.25,1800,1,2,1800,0,0,0,0,0,0,0,0,1
