"","job","pp","wage"
"1961",5,0,11.0734375
"1962",8,0,15.2928894230769
"1963",8,1,11.3516164874552
"1964",5,0,10.6585144230769
"1965",5,0,9.84938354700855
"1966",5,1,21.2500048309179
"1967",5,0,13.6491572637518
"1968",5,0,21.2283410138249
"1969",8,0,13.9759657190635
"1970",8,1,11.8427932692308
"1971",5,0,15.279829205807
"1972",2,0,4.48108166089965
"1973",2,1,6.84039802631579
"1974",2,0,10.803951754386
"1975",5,0,9.4043330179754
"1976",5,1,19.5017788461538
"1977",5,0,11.06283
"1978",5,0,18.6387754237288
"1979",5,0,26.0537608695652
"1980",8,0,9.79478744939271
"1981",2,1,17.7641875
"1982",8,0,15.0695576923077
"1983",8,1,8.70690145985401
"1984",8,0,22.7481730769231
"1985",8,0,7.00850535540409
"1986",5,0,4.58203229166667
"1987",8,0,7.8222
"1988",5,1,23.9554289940828
"1989",5,0,17.2702497769848
"1990",5,1,7.90202142857143
"1991",8,0,9.74388942307692
"1992",5,0,12.3422564102564
"1993",8,0,9.45541025641026
"1995",8,0,15.5902211538462
"1996",5,0,16.81117
"1997",8,1,10.9917644230769
"1998",5,0,13.5936794871795
"1999",5,0,12.1798605769231
"2000",8,0,7.85491071428571
"2001",5,1,8.09585889570552
"2002",5,0,6.46502994011976
"2003",8,0,11.2713582629674
"2004",8,0,11.8852336956522
"2005",8,0,25.3341105769231
"2006",8,0,20.1080650835532
"2007",2,1,6.57327397260274
"2008",5,0,9.17983
"2009",8,0,8.85060362173038
"2010",5,0,11.031311965812
"2011",5,0,32.1134427284427
"2012",5,0,8.797502
"2013",5,0,7.06773803261441
"2014",8,0,8.39409777777778
"2015",5,0,12.7214888211382
"2016",8,0,26.1904071969697
"2017",5,1,23.6855817307692
"2018",8,0,15.53184375
"2019",5,0,10.3404540816327
"2020",8,0,4.98325608108108
"2021",8,0,7.92518939393939
"2022",5,1,24.3597163461538
"2023",2,0,9.55346468044209
"2024",8,0,17.5358461538462
"2025",8,0,10.3536590038314
"2026",5,0,17.4290141509434
"2027",5,0,13.5664548494983
"2028",2,1,28.4656144067797
"2029",8,0,16.4102161474889
"2030",5,0,19.3785144230769
"2031",5,1,15.6979752431477
"2032",5,0,13.6414423076923
"2033",8,0,13.0457877358491
"2034",5,0,4.58786730769231
"2035",5,0,9.95100697906281
"2036",5,1,16.2410427350427
"2037",8,0,12.2783869774325
"2038",5,1,19.1537190775681
"2039",5,0,73.7522
"2040",8,0,5.79303680981595
"2041",2,0,8.92742441860465
"2042",5,0,11.52378125
"2043",2,0,14.6158317307692
"2044",8,0,8.46233402922756
"2045",8,1,5.53672115384615
"2046",5,0,22.9445011494253
"2047",5,0,20.9493557692308
"2048",5,0,8.76413766434648
"2049",8,1,14.6158317307692
"2050",5,0,7.15526478375993
"2051",8,1,11.6283679245283
"2052",5,1,17.2045
"2053",5,0,14.6232880434783
"2054",5,0,18.4754705882353
"2055",5,0,8.93257211538462
"2056",8,0,5.6304
"2057",5,0,19.5763589015151
"2058",8,0,9.38605494505494
"2059",5,0,3.02266276595745
"2060",5,1,21.2240865384615
"2061",5,0,12.7900919117647
"2062",5,0,54.6312654320988
"2063",5,0,17.8213944223108
"2064",2,1,11.5237788461538
"2065",8,0,9.0806006006006
"2066",5,0,10.380198541329
"2067",5,0,31.1131158536585
"2068",5,0,17.7198043478261
"2069",5,0,19.3901323987539
"2071",5,1,9.82538659793815
"2072",8,0,15.479
"2073",5,0,9.87924264705882
"2074",5,0,21.1478413461538
"2075",8,0,14.3805336538462
"2076",5,0,13.2574446902655
"2077",2,0,18.489375
"2078",8,0,15.8673605769231
"2079",8,1,11.7664645820038
"2080",8,0,11.2797450980392
"2081",5,0,9.62919230769231
"2082",5,0,15.0506134686347
"2083",5,0,10.1506490384615
"2084",5,0,25.4881481481481
"2085",8,1,17.6437395912188
"2086",8,0,9.26014744801512
"2087",5,0,11.1933481575604
"2088",8,0,5.7262
"2089",5,1,24.9321902834008
"2090",8,0,12.048946969697
"2091",2,0,26.5933365384615
"2092",5,1,12.6887067307692
"2093",8,1,14.1831153846154
"2094",8,0,42.5084654178674
"2095",5,0,16.8640679442509
"2096",5,0,19.7775692041522
"2097",5,0,7.38510476190476
"2098",5,1,13.8535864978903
"2099",5,0,23.2705432692308
"2100",5,0,7.29330667732907
"2101",5,0,23.2014835164835
"2102",8,0,11.1862251655629
"2103",8,0,9.4461381531854
"2104",5,0,26.7956923076923
"2105",5,0,9.18859574468085
"2106",8,0,11.0719033047736
"2107",5,0,9.60314895833333
"2108",5,0,21.9937548076923
"2109",5,0,41.9046477272727
"2110",5,0,18.9803431372549
"2111",8,0,14.1831111111111
"2112",5,0,14.2959427083333
"2113",5,0,13.7990042553191
"2114",5,1,10.4877577092511
"2115",8,0,22.5917681818182
"2116",2,0,8.7975
"2117",5,0,8.1980198019802
"2118",5,0,17.7641875
"2119",5,0,2.95477026164646
"2120",5,0,21.887655
"2122",8,0,15.0359424778761
"2123",8,1,11.5349112627986
"2124",5,0,16.0557197149644
"2125",8,0,7.79511057692308
"2126",8,1,2.85982233502538
"2127",8,0,8.12076923076923
"2128",8,0,7.23031529411765
"2129",5,0,9.22786538461538
"2130",5,1,16.6101586538462
"2131",5,1,10.5062403433476
"2132",5,0,15.879963898917
"2133",5,1,18.6548659517426
"2134",2,1,24.7567889447236
"2135",5,0,17.0715480769231
"2136",2,0,42.0214901960784
"2137",8,0,9.63444506413832
"2138",2,0,15.8758933002481
"2139",8,0,5.84587817258883
"2140",8,1,26.8429085406859
"2141",5,0,11.4696682692308
"2142",5,1,15.2264471153846
"2143",5,0,10.3310128440367
"2144",8,0,16.9109779735683
"2146",8,0,8.7484103410341
"2147",8,0,14.7494569672131
"2148",8,0,16.2486971153846
"2149",5,0,16.943337037037
"2150",8,0,9.74388942307692
"2151",8,0,18.1972304038005
"2152",8,0,16.5990613207547
"2153",8,0,20.5649553571429
"2154",5,0,13.1700339285714
"2155",5,0,22.1611153846154
"2156",5,0,16.9182740384615
"2157",8,0,3.90121097560976
"2158",5,1,11.9624005190311
"2159",5,0,6.81088654353562
"2160",8,1,13.5989574898785
"2161",5,0,9.74388942307692
"2162",5,0,14.2678090766823
"2164",5,0,10.7296696428571
"2165",5,0,10.5223982798544
"2166",5,1,10.8328413461538
"2167",5,0,11.4696682692308
"2168",8,0,9.45806666666667
"2169",5,1,6.92508920187793
"2170",8,0,7.65912980769231
"2171",2,1,14.5086295081967
"2172",5,0,16.7632805676856
"2173",5,0,8.28754749568221
"2174",5,1,28.0426577946768
"2175",5,1,22.3208705161855
"2176",5,0,16.2410432692308
"2177",8,0,12.1100069686411
"2178",5,0,6.82072115384615
"2179",5,1,19.1346251931994
"2180",8,0,10.143243877551
"2181",8,0,7.64644711538462
"2182",8,1,16.8424471153846
"2183",8,0,12.9777685088634
"2184",2,0,9.1415735520246
"2185",5,0,21.8008293269231
"2186",5,1,20.1650606741573
"2187",2,1,12.3406105769231
"2188",8,0,16.0723605769231
"2189",5,1,2.90085037783375
"2190",5,0,22.8396682692308
"2191",8,0,8.29712019230769
"2192",5,0,17.5422741596639
"2193",2,1,6.16712692511949
"2195",2,0,10.2486201923077
"2196",5,0,8.00024561403509
"2197",5,0,62.0981029411765
"2198",5,0,8.74110897435897
"2199",5,0,38.3801971153846
"2200",5,0,7.64644711538462
"2201",5,1,20.5476889168766
"2202",5,0,5.1297387755102
"2203",5,0,9.40112244897959
"2204",8,0,77.6338815789474
"2205",5,0,11.2054711538462
"2206",5,0,12.6553582417582
"2207",5,1,12.7648
"2209",5,0,22.9393365384615
"2210",8,1,4.60469195136074
"2211",5,0,16.4966279069767
"2212",5,0,8.17232806324111
"2213",8,0,10.3276666666667
"2214",8,1,16.3408018018018
"2215",8,0,8.44490839694656
"2216",2,0,19.8569725220805
"2217",5,0,8.71962848297214
"2218",5,0,12.2772980769231
"2219",8,1,10.6373365384615
"2220",5,0,17.8717094017094
"2221",5,0,6.34282768565249
"2222",5,0,3.82135699481865
"2223",5,1,8.72180204410974
"2224",8,1,9.22786538461538
"2225",5,0,47.101010989011
"2226",8,0,9.88648170731707
"2227",8,0,9.32597173144876
"2228",8,0,8.05341258741259
"2229",8,1,2.80669505882353
"2230",5,0,17.9943375
"2231",8,0,9.06523961661342
"2232",2,0,11.52378125
"2233",8,0,18.4557259615385
"2234",5,0,15.956
"2235",5,1,36.5525686813187
"2236",8,0,8.55787937743191
"2237",5,0,13.6519899589229
"2238",5,1,38.3801971153846
"2239",5,0,14.3513327601032
"2240",5,1,16.0486538461538
"2241",8,0,9.44336
"2242",5,0,9.35904255319149
"2243",5,1,5.79704807692308
"2244",5,0,17.9039620141343
"2245",8,0,5.66163254861822
"2246",5,1,7.89874897119341
"2247",5,0,7.45367872340425
"2248",5,0,16.2660727272727
"2249",8,0,10.7648575567359
"2250",5,0,7.93138842975207
"2251",5,0,18.2865471698113
"2252",2,1,16.7649107142857
"2253",2,0,22.0897307692308
"2254",5,0,6.20511057692308
"2255",2,0,10.1336428571429
"2256",8,0,10.6176767241379
"2257",2,0,20.3019278846154
"2258",2,0,8.34678587596197
"2259",2,0,19.0684778325123
"2260",8,0,8.49120526315789
"2261",2,1,28.7909363636364
"2262",2,0,11.099282584885
"2263",2,0,18.2817890466531
"2264",2,1,12.3645708154506
"2265",8,0,17.539
"2266",2,0,2.68348052448901
"2267",2,0,14.4963819444444
"2268",2,1,20.0376483516484
"2269",2,0,19.1939583333333
"2270",2,0,16.9374348810872
"2272",5,0,11.1660576923077
"2273",2,0,11.4696682692308
"2274",8,0,9.74388942307692
"2275",2,0,22.7208634920635
"2276",2,0,12.9657119565217
"2277",5,0,6.9448926746167
"2278",2,0,13.3278826815642
"2279",2,0,3.25935141509434
"2280",2,0,7.2566965973535
"2281",2,0,11.8116682692308
"2282",5,0,9.08015384615385
"2284",2,0,29.7673014888337
"2285",2,0,8.18741119005329
"2286",2,0,13.23304784689
"2287",2,1,20.7502252252252
"2288",2,1,15.8132045454545
"2289",2,1,18.8406932515337
"2291",2,0,7.34688888888889
"2293",2,1,15.2264471153846
"2294",2,0,10.0256735159817
"2295",5,0,15.2264471153846
"2296",5,1,15.5902211538462
"2297",5,0,16.6880453608247
"2298",8,0,7.1163202247191
"2299",2,1,11.3477787162162
"2300",2,0,10.5570033333333
"2301",2,1,9.86449618320611
"2302",2,0,14.4766305418719
"2304",8,1,18.0401098901099
"2305",2,1,15.6873701923077
"2307",8,1,11.6736105769231
"2308",2,0,13.5649615384615
"2309",2,0,12.1288836229595
"2310",2,1,14.0767864923747
"2312",5,0,8.444703125
"2314",2,0,17.2497297297297
"2315",2,1,12.8877306616962
"2316",2,0,8.77841865509761
"2317",5,0,13.2966682692308
"2319",2,0,11.4696682692308
"2320",5,0,16.7265961538462
"2321",2,0,14.0289510869565
"2322",2,0,8.71088976377953
"2323",2,1,14.4860047169811
"2324",5,1,15.7707932692308
"2325",2,0,14.1402085143354
"2326",2,0,15.7567213930348
"2327",2,0,32.9707076923077
"2328",2,0,26.4751435897436
"2329",2,0,6.45285553470919
"2330",2,0,20.5498221153846
"2332",8,1,11.6648342541436
"2333",2,1,13.2966682692308
"2335",8,0,10.836103074141
"2336",5,1,13.5806320754717
"2337",2,0,8.45913461538461
"2338",2,0,9.22786538461538
"2339",8,0,7.94612903225806
"2340",5,0,13.3840566037736
"2341",2,1,19.0467497886729
"2342",8,0,15.2264471153846
"2343",5,0,14.0443597560976
"2344",2,0,18.7980822649573
"2345",2,1,11.7155144230769
"2346",2,1,18.3959418374091
"2348",2,0,12.0433786078098
"2349",2,0,9.8311473880597
"2350",5,0,5.92139423076923
"2351",2,0,12.7804857142857
"2352",8,0,12.6887067307692
"2353",8,0,20.1914821852732
"2354",5,0,15.956
"2355",8,0,20.3882259615385
"2356",2,0,8.43154874892148
"2357",5,1,10.6373365384615
"2358",2,0,11.4696648351648
"2360",2,1,8.91912442396313
"2361",5,0,14.3370865384615
"2362",5,0,17.2021320754717
"2363",5,0,16.6834390243902
"2364",2,0,18.1466396542409
"2365",8,0,12.5246283074339
"2366",2,0,8.90381173490925
"2367",2,1,20.1609427083333
"2368",8,0,13.011918652424
"2369",2,1,15.956
"2370",2,0,18.1687554347826
"2371",2,0,11.3799545454545
"2372",2,1,12.3948093645485
"2373",5,0,33.8365480769231
"2374",5,1,22.6082692307692
"2375",5,0,17.1826438933084
"2377",2,0,15.2233652094718
"2378",2,0,26.1700594942985
"2379",5,0,16.2486971153846
"2380",5,1,12.957141025641
"2381",2,0,9.00768333333333
"2382",5,0,18.8383701831965
"2383",2,1,11.5237788461538
"2384",2,0,18.3806105919003
"2385",5,0,15.7942309124767
"2386",5,0,12.8899951923077
"2387",2,0,11.0491529605263
"2388",2,1,15.956
"2389",5,0,3.87900100755667
"2390",5,0,15.3884711538462
"2391",2,0,14.2499528746466
"2392",5,0,18.1871442307692
"2393",5,1,28.0470566214319
"2395",2,0,19.3785144230769
"2396",2,0,10.6522321428571
"2397",2,0,6.4206984298863
"2398",5,0,13.7099714285714
"2399",2,0,13.2907823741007
"2400",5,0,11.4696682692308
"2401",5,0,15.3650388888889
"2402",2,1,11.13586996337
"2403",2,0,17.5600476190476
"2405",8,0,20.1742020295203
"2406",8,1,17.5568373101952
"2407",5,1,19.4046694214876
"2408",8,0,21.327987275882
"2409",2,0,12.4254711538462
"2411",2,1,11.5237788461538
"2413",2,1,14.0146324269889
"2414",2,1,9.09180894308943
"2416",5,1,12.8073576512456
"2418",2,0,8.24660042964554
"2419",2,0,45.6998928571429
"2420",2,1,13.2966682692308
"2421",2,0,14.3031875
"2422",2,0,11.0313479623824
"2423",2,0,11.0734375
"2424",5,0,13.6969267364415
"2425",2,0,8.48245866666667
"2426",2,0,8.7695
"2427",2,0,17.2477302631579
"2429",2,0,12.0672291350531
"2430",8,0,20.6898747390397
"2431",2,0,13.5880385200203
"2432",2,0,12.1811576923077
"2433",8,0,18.4287921348315
"2434",5,0,7.35944711538462
"2435",5,0,11.4835641025641
"2436",5,1,14.251438172043
"2437",2,1,9.07515839243499
"2438",5,0,16.4081117455139
"2439",5,0,16.5752996575342
"2440",8,0,4.85156323529412
"2441",5,0,13.6414423076923
"2442",2,0,14.1229398907104
"2443",2,1,15.3650392156863
"2444",5,0,15.0055865384615
"2446",2,1,11.7090441176471
"2447",2,0,8.83932236842105
"2448",2,0,20.2672857142857
"2449",2,0,17.1143301886792
"2453",5,0,10.9927113062569
"2454",2,0,15.6525814412636
"2455",2,0,12.6670535714286
"2456",2,0,16.0723605769231
"2457",8,0,9.39347161572052
"2458",8,0,12.2920333333333
"2459",5,0,26.3188442703232
"2460",2,0,13.2966682692308
"2461",2,1,27.65706875
"2462",2,0,14.5800240384615
"2463",5,1,17.2045
"2464",2,0,8.30507692307692
"2465",2,0,9.42664534883721
"2466",2,1,18.9161333333333
"2467",2,1,34.1157307692308
"2468",2,0,10.3091264459513
"2469",2,0,11.8108894230769
"2470",2,0,10.1509615384615
"2473",5,0,14.8753892821031
"2474",5,0,10.6373365384615
"2478",2,1,7.13376785714286
"2479",8,0,15.1063564814815
"2481",2,0,15.2928894230769
"2482",8,1,8.42122115384615
"2483",2,1,10.2344292929293
"2484",5,1,9.58959615384615
"2485",2,1,24.8985943396226
"2486",5,0,14.2996944444444
"2487",2,0,9.55995166666667
"2488",2,0,14.4929770417764
"2489",2,1,24.5881668721743
"2491",2,0,10.1506490384615
"2492",5,0,18.2717362637363
"2493",5,0,6.1916
"2494",2,0,7.56898440065681
"2495",2,0,5.03235422740525
"2496",2,1,14.0894675324675
"2497",5,0,7.54924582104228
"2498",2,0,9.18734814143246
"2499",2,1,5.53672115384615
"2500",8,0,8.76040467625899
"2501",2,0,12.1807836538462
"2502",8,0,6.27813368421053
"2503",2,0,9.14212696941613
"2504",2,0,17.7288894230769
"2506",8,1,17.8943645833333
"2507",2,0,11.8319182692308
"2508",5,1,10.6633101851852
"2511",8,0,15.2264423076923
"2512",5,0,21.2746682692308
"2513",2,1,16.2486971153846
"2514",2,1,15.8782141119221
"2515",5,0,59.6791623036649
"2516",2,0,17.7995988372093
"2517",2,0,12.3953796889296
"2518",5,0,11.9057747148289
"2519",2,1,22.2545802238806
"2520",5,0,12.2343125
"2521",2,0,12.3180429497569
"2522",2,0,2.76018662674651
"2523",5,0,15.4884941860465
"2524",5,0,6.01998613861386
"2525",2,0,8.37857142857143
"2526",2,0,15.67234
"2527",2,0,14.5611451135242
"2528",2,0,8.10474913065077
"2529",2,0,15.2198810572687
"2530",2,0,17.7814985163205
"2531",2,0,13.4391891891892
"2533",2,0,20.0719182692308
"2534",5,1,13.1708097992514
"2535",5,0,15.95425
"2536",2,1,16.8894027777778
"2537",2,0,16.6101586538462
"2538",5,0,14.99528125
"2539",8,0,10.5748723404255
"2540",8,1,24.9272170686456
"2541",2,0,10.9149254901961
"2542",5,0,12.26575
"2543",5,1,15.5028125
"2544",8,0,16.9824078947368
"2545",2,0,11.6926634615385
"2547",5,1,4.38719028571429
"2549",8,1,12.7283021276596
"2550",6,1,19.4877740384615
"2551",6,0,21.6095217391304
"2552",6,0,24.9574468085106
"2553",6,0,16.9182740384615
"2554",6,0,16.3621917808219
"2555",6,0,12.3883190709046
"2556",6,1,11.9962211538462
"2557",6,0,14.1132058823529
"2558",3,0,16.2808388520971
"2559",6,0,5.85334920634921
"2560",6,0,12.0422091254753
"2561",3,0,31.2945
"2562",6,0,9.59697692307692
"2563",6,1,8.92742441860465
"2564",6,0,20.9826023529412
"2565",6,0,3.48579203152364
"2566",6,0,9.11961391437309
"2567",6,0,38.3801971153846
"2568",6,0,16.9182740384615
"2569",6,0,6.69011406844106
"2570",6,0,20.8312938689218
"2571",6,0,8.45913461538461
"2572",6,1,12.6887067307692
"2573",6,1,7.89638115631692
"2574",6,0,12.9066346153846
"2575",6,0,19.5086203208556
"2576",6,0,12.5493156146179
"2578",6,0,17.9375263157895
"2579",6,1,18.2719369369369
"2580",3,0,15.5902230769231
"2581",6,0,15.2609744897959
"2582",6,0,5.9981125
"2583",6,0,41.0625730994152
"2584",6,0,14.5344008908686
"2585",6,1,29.2526682692308
"2586",6,0,17.1374642857143
"2587",6,0,10.967975
"2588",6,0,14.7645817307692
"2589",9,1,11.1832669491525
"2590",6,0,11.8427932692308
"2591",6,1,12.5724628820961
"2592",6,1,33.5946520814342
"2593",6,0,17.0524273127753
"2594",6,0,22.4697632311978
"2595",9,1,9.39363449691992
"2596",6,0,5.088255
"2597",6,0,6.9
"2598",6,0,68.6159609120521
"2599",6,0,13.3812788461538
"2600",6,0,10.1509615384615
"2601",6,0,23.2523469785575
"2602",6,0,15.956
"2603",6,0,20.7635675675676
"2604",6,0,13.7661577868852
"2605",6,0,14.3013803921569
"2606",6,0,8.86654112983152
"2607",6,0,7.91775
"2608",6,1,11.6434048257373
"2609",6,0,10.7182788461538
"2610",6,1,30.9780882352941
"2611",6,0,8.28364880952381
"2612",6,0,24.63301
"2613",6,1,11.091453313253
"2614",6,0,19.1161153846154
"2615",6,0,10.9596783216783
"2616",6,0,18.0919073684211
"2617",6,0,13.324335106383
"2618",6,0,6.46686447368421
"2619",6,0,11.8427932692308
"2620",6,0,13.23304784689
"2621",6,0,11.8022329317269
"2622",6,0,25.257595890411
"2623",6,0,21.9937548076923
"2624",6,0,5.01033876811594
"2625",6,0,14.9391556603774
"2626",9,0,19.5947610208817
"2627",6,0,10.01436
"2628",6,0,52.66275
"2629",6,0,13.3371949685535
"2630",6,0,11.5083575581395
"2631",6,0,11.9369464944649
"2632",6,1,23.062775862069
"2633",6,0,11.5107586206897
"2634",6,0,12.48409375
"2635",6,0,19.5066563192905
"2636",6,0,15.956
"2637",6,0,22.3491515151515
"2638",6,0,28.9720094339623
"2639",6,1,8.09100581395349
"2640",9,0,10.3287676886792
"2641",6,1,12.7087891207154
"2642",6,0,14.1374266666667
"2643",6,0,6.3781875
"2644",6,0,13.0820635696822
"2645",6,0,25.3341105769231
"2646",6,0,12.5177989130435
"2647",6,0,9.10086206896552
"2648",6,0,12.1718928571429
"2649",6,0,25.8750049019608
"2650",9,1,9.0001838849883
"2651",3,0,9.22786538461538
"2652",6,0,22.4614326923077
"2653",6,0,4.98325567567568
"2654",6,0,7.92425925925926
"2655",6,1,5.87570153061225
"2656",6,0,14.2060420560748
"2657",9,1,13.7825913621262
"2658",6,1,15.0856727272727
"2659",6,0,27.4609191489362
"2660",6,0,6.66457386363636
"2661",6,0,17.3860416666667
"2662",6,0,4.8649197889182
"2663",6,0,17.3943820754717
"2665",6,0,4.89641785714286
"2666",6,0,11.8427932692308
"2667",6,0,14.5183942307692
"2668",6,0,10.0522075
"2669",6,0,8.67137096774194
"2670",6,0,37.6440355029586
"2671",6,0,14.4801413612565
"2672",6,0,9.18859767891683
"2673",6,0,14.2930589147287
"2674",6,0,6.42039107142857
"2675",6,0,17.539
"2676",6,1,26.7625576923077
"2677",6,0,8.02901238591916
"2678",9,0,15.365037037037
"2679",6,0,7.76665824206683
"2680",6,0,18.1476850393701
"2681",6,0,11.4181877934272
"2682",6,0,8.762565
"2683",6,0,11.9970086206897
"2684",6,0,5.55018425460637
"2685",6,0,4.6060219895288
"2686",6,0,29.2879826589595
"2687",6,0,10.42925
"2688",6,0,10.3545625
"2689",6,0,14.9809125
"2690",6,1,13.9088277777778
"2691",6,1,17.790389261745
"2692",9,1,15.0695576923077
"2693",9,1,20.944302416212
"2694",6,0,9.23287222222222
"2695",6,0,5.21762850082372
"2696",9,0,11.8352331081081
"2697",9,1,10.2609213836478
"2698",6,0,16.7940565345081
"2699",6,0,25.7514636871508
"2700",6,0,23.9340048076923
"2701",6,0,10.9129903923139
"2702",6,0,13.6414423076923
"2703",3,1,12.9389785575049
"2704",6,0,9.07205345501956
"2705",6,0,13.1335868852459
"2706",6,0,8.78932203389831
"2707",6,0,13.8417980769231
"2708",3,0,8.32217674418605
"2709",6,0,25.7822222222222
"2710",6,0,17.992085
"2711",6,1,12.1807836538462
"2712",6,0,9.61722573839662
"2713",6,0,23.5942930856553
"2714",6,0,2.48691760299625
"2715",6,0,8.45913461538461
"2716",6,0,23.6855817307692
"2717",6,0,10.9124605678233
"2718",6,0,13.3060398613518
"2719",6,0,9.1747323266987
"2720",6,0,13.1465479452055
"2721",6,0,5.13449328512397
"2722",3,0,17.2045
"2723",6,0,14.1831153846154
"2724",6,1,7.81614017769003
"2725",6,0,2.49967602682313
"2726",6,1,20.2849674185464
"2727",6,1,38.3801971153846
"2728",6,0,15.5475068493151
"2729",6,0,19.0994192139738
"2730",6,0,20.0922553191489
"2731",6,0,21.0922582417582
"2732",6,0,11.6242881241565
"2733",6,1,15.70415
"2734",6,0,14.5846394230769
"2735",6,1,15.5902211538462
"2736",9,0,22.588627140975
"2737",6,1,18.3281295289855
"2738",6,0,16.7594865384615
"2739",6,0,8.7695
"2740",6,0,6.6269212962963
"2741",6,0,9.22786538461538
"2742",6,0,8.97704081632653
"2743",6,0,18.5862746478873
"2744",6,0,19.8375049019608
"2745",6,1,13.508641074856
"2746",6,1,15.7672179627601
"2747",3,0,4.32907336956522
"2748",6,0,25.937777027027
"2749",6,0,10.158779830639
"2750",6,0,3.4675738372093
"2751",6,0,12.9845383411581
"2752",6,0,25.5919435897436
"2753",6,1,13.8417980769231
"2754",9,0,21.2746682692308
"2755",6,0,8.21992788461539
"2756",3,0,14.3062252747253
"2757",6,0,10.8047608695652
"2758",3,1,29.6768810408922
"2760",6,0,13.3812788461538
"2761",6,0,26.7625576923077
"2762",6,0,22.5192083333333
"2763",6,0,13.9155094339623
"2764",6,0,19.0889198113208
"2765",6,0,14.7051891615542
"2766",6,0,16.003011820331
"2767",3,0,11.8795386643234
"2768",6,0,16.0045144230769
"2769",6,0,28.5032
"2770",6,1,28.0851394230769
"2771",6,0,13.945380733945
"2772",6,1,10.3777479892761
"2773",6,0,21.3008035714286
"2774",6,0,7.01066539923954
"2775",6,0,17.4035028841112
"2776",6,0,25.376625
"2777",6,1,14.3678048780488
"2778",6,0,7.21916784203103
"2779",6,0,21.8568774509804
"2780",6,0,16.1521870967742
"2781",6,0,12.6887067307692
"2782",6,0,14.7645828402367
"2783",6,0,7.79511057692308
"2784",6,0,14.6819210351692
"2785",6,0,50.6372596153846
"2786",6,0,8.78002261904762
"2787",9,0,8.997171875
"2788",6,0,13.3351621052632
"2789",6,0,55.982375
"2790",9,0,5.17357358490566
"2791",6,0,8.90592005513439
"2792",6,0,6.45533479212254
"2793",6,0,13.8417980769231
"2794",6,0,19.1945506493506
"2795",6,0,13.1240717948718
"2796",6,1,13.2792452830189
"2797",6,1,8.45913461538461
"2798",6,1,14.604097826087
"2799",6,0,15.5267747368421
"2800",6,0,10.7182788461538
"2801",6,0,13.4724739039666
"2802",6,1,17.5846619635509
"2803",6,0,19.0738448275862
"2804",6,0,15.9954545454545
"2805",6,0,9.76339762611276
"2806",6,0,10.1506490384615
"2807",6,0,18.8110745140389
"2808",6,1,22.1611153846154
"2809",6,0,13.5346201923077
"2810",6,1,10.6373365384615
"2811",6,0,5.36351348920863
"2812",6,0,12.1344876847291
"2813",6,0,10.9951651376147
"2814",6,1,9.62919230769231
"2816",6,0,6.30833582312519
"2817",6,0,9.70318872017354
"2818",6,0,8.28995192307692
"2819",6,0,15.354
"2820",6,0,7.27468772433597
"2821",6,0,11.022595766129
"2822",6,0,12.9389824561404
"2823",6,0,19.0330576923077
"2824",6,1,7.71176470588235
"2825",6,1,8.98768535262206
"2826",6,0,11.2004272300469
"2827",6,0,9.3004741873805
"2828",6,0,16.8515847234416
"2829",6,0,11.6926634615385
"2830",9,0,7.28024456521739
"2831",6,0,10.4914285714286
"2832",6,1,9.07934090909091
"2833",6,0,21.4621818181818
"2834",6,0,10.8574732142857
"2835",6,0,3.16710074441687
"2836",6,0,6.1817037037037
"2837",6,0,5.63942435897436
"2838",6,0,10.1211136363636
"2839",6,0,10.7629657320872
"2840",6,0,51.8123636363636
"2841",6,0,8.82692307692308
"2843",6,1,38.3801971153846
"2844",6,1,22.3615714285714
"2845",6,0,20.3288875379939
"2846",6,0,9.45755842062852
"2847",6,1,13.0236898593634
"2848",6,0,14.2005396825397
"2849",6,0,18.841799270073
"2850",6,0,16.023821875
"2851",6,0,7.78848706896552
"2852",3,0,22.142688221709
"2853",3,1,15.5028115384615
"2854",6,0,8.12051923076923
"2855",9,0,18.1603076923077
"2856",6,0,23.6233317307692
"2857",6,0,18.3615394190871
"2858",9,0,10.8047597826087
"2859",6,0,15.2741213017751
"2860",6,0,2.94420589970501
"2861",3,1,10.6373365384615
"2862",6,0,33.5431261261261
"2863",6,1,20.0867034883721
"2864",3,1,19.4560144230769
"2865",6,0,33.0934224137931
"2866",9,1,8.30507692307692
"2867",6,1,36.5282075471698
"2868",6,0,20.4621634615385
"2869",6,0,17.4591201923077
"2870",6,1,16.9182740384615
"2871",6,0,6.69063942307692
"2872",3,0,12.4254711538462
"2873",6,0,32.0194903846154
"2874",9,1,16.6363012820513
"2875",9,0,8.28903399122807
"2876",9,1,12.903375
"2877",9,0,18.7980811965812
"2878",6,1,27.8939183673469
"2879",9,1,22.808176416819
"2880",9,0,8.76922809053976
"2882",6,0,10.3511829573935
"2883",6,0,11.8427932692308
"2884",9,0,14.8598387096774
"2885",9,0,6.70137921348315
"2886",9,1,11.3593677042802
"2887",9,0,21.9835288461538
"2888",9,1,7.68252083333333
"2889",9,0,3.54577948717949
"2891",9,0,10.4752677824268
"2892",9,0,10.7155948030857
"2893",9,0,8.86444711538462
"2894",6,1,17.2856666666667
"2895",9,0,10.4690593220339
"2896",9,1,10.5748723404255
"2897",9,0,9.9691620498615
"2898",6,0,27.4135131894484
"2899",9,1,18.4787716894977
"2900",9,1,4.7192619047619
"2901",9,1,13.8417980769231
